
p_149746_2_,x,0
p_149746_3_,y,0
p_149746_4_,z,0
p_149746_5_,entity,0
p_149746_6_,fallDistance,0
p_149694_1_,world,0
p_149694_2_,x,0
p_149694_3_,y,0
p_149694_4_,z,0
p_149643_1_,world,0
p_149643_2_,x,0
p_149643_3_,y,0
p_149643_4_,z,0
p_149666_1_,item,0
p_149666_2_,creativeTab,0
p_149666_3_,items,0
p_149647_1_,creativeTab,0
p_149681_1_,world,0
p_149681_2_,x,0
p_149681_3_,y,0
p_149681_4_,z,0
p_149681_5_,meta,0
p_149681_6_,player,0
p_149725_1_,world,0
p_149725_2_,x,0
p_149725_3_,y,0
p_149725_4_,z,0
p_149725_5_,meta,0
p_149639_1_,world,0
p_149659_1_,explosion,0
p_149667_1_,block,0
p_149680_0_,block1,0
p_149680_1_,block2,0
p_149736_1_,world,0
p_149736_2_,x,0
p_149736_3_,y,0
p_149736_4_,z,0
p_149736_5_,dir,0
p_149658_1_,name,0
p_149851_1_,world,0
p_149851_2_,x,0
p_149851_3_,y,0
p_149851_4_,z,0
p_149851_5_,isClient,0
p_149852_1_,world,0
p_149852_2_,rand,0
p_149852_3_,x,0
p_149852_4_,y,0
p_149852_5_,z,0
p_149853_1_,world,0
p_149853_2_,rand,0
p_149853_3_,x,0
p_149853_4_,y,0
p_149853_5_,z,0
p_149915_1_,world,0
p_149915_2_,meta,0
p_i45103_1_,resourceLocation,0
p_i45112_1_,minecraft,0
p_i45111_3_,resourceLocation,0
p_i45074_1_,world,0
p_i45074_2_,gameProfile,0
p_i45064_1_,minecraft,0
p_i45064_2_,world,0
p_i45064_3_,session,0
p_i1098_1_,username,0
p_i1098_2_,playerId,0
p_i1098_3_,token,0
p_70097_1_,source,0
p_70097_2_,amount,0
p_70056_1_,posX,0
p_70056_3_,posY,0
p_70056_5_,posZ,0
p_70056_7_,yaw,0
p_70056_8_,pitch,0
p_70062_2_,itemStack,0
p_70062_1_,slot,0
p_145747_1_,message,0
p_70003_1_,permission,0
p_70003_2_,command,0
p_i1238_1_,minecraft,0
p_i1238_2_,world,0
p_i1238_3_,session,0
p_i1238_4_,dimension,0
p_146100_1_,tileEntity,0
p_146095_1_,commandBlockLogic,0
p_71048_1_,bookItemStack,0
p_71007_1_,chestInventory,0
p_146093_1_,hopperTileEntity,0
p_96125_1_,minecartHopperEntity,0
p_110298_1_,horseEntity,0
p_110298_2_,chestInventory,0
p_71058_1_,x,0
p_71058_2_,y,0
p_71058_3_,z,0
p_71002_1_,x,0
p_71002_2_,y,0
p_71002_3_,z,0
p_82244_1_,x,0
p_82244_2_,y,0
p_82244_3_,z,0
p_146101_1_,furnaceTileEntity,0
p_146098_1_,brewingStandTileEntity,0
p_146104_1_,beaconTileEntity,0
p_146102_1_,dispenserTileEntity,0
p_71030_1_,merchant,0
p_71030_2_,name,0
p_71009_1_,entity,0
p_71047_1_,entity,0
p_71001_1_,pickedUpEntity,0
p_71001_2_,stackSize,0
p_71150_1_,health,0
p_146105_1_,message,0
p_71153_1_,x,0
p_71153_2_,y,0
p_71153_3_,z,0
p_70031_1_,sprinting,0
p_71152_1_,xp,0
p_71152_2_,total,0
p_71152_3_,level,0
p_73869_1_,charTyped,0
p_73869_2_,keyCode,0
p_i46314_1_,minecraft,0
p_71110_1_,container,0
p_71111_1_,container,0
p_71111_2_,slot,0
p_71111_3_,slotContent,0
p_71112_1_,container,0
p_146284_1_,button,0
p_i1077_4_,resourceLocation,0
p_146112_1_,minecraft,0
p_i1081_1_,player,0
p_i1081_2_,tileEntity,0
p_i1072_1_,container,0
p_146982_1_,itemStack,0
p_73864_1_,x,0
p_73864_2_,y,0
p_73864_3_,button,0
p_146273_3_,button,0
p_146286_3_,button,0
p_146981_1_,slot,0
p_146984_1_,slot,0
p_i1088_1_,player,0
p_i1063_1_,minecraft,0
p_main_0_,args,0
p_110121_0_,string,0
p_i1184_1_,world,0
p_72838_1_,entity,0
p_72900_1_,entity,0
p_72923_1_,entity,0
p_72847_1_,entity,0
p_73027_1_,entityId,0
p_73027_2_,entity,0
p_73045_1_,entityId,0
p_73028_1_,entityId,0
p_72914_1_,crashReport,0
p_92088_1_,x,0
p_92088_3_,y,0
p_92088_5_,z,0
p_92088_7_,motionX,0
p_92088_9_,motionY,0
p_92088_11_,motionZ,0
p_92088_13_,nbt,0
p_96443_1_,scoreboard,0
p_72877_1_,time,0
p_i46326_1_,minecraft,0
p_i46326_2_,optionsFile,0
p_74298_0_,key,0
p_100015_0_,keyBinding,0
p_151440_1_,keyBinding,0
p_151440_2_,keyCode,0
p_74304_1_,gameSettingsOptions,0
p_74304_2_,value,0
p_74306_1_,gameSettingsOptions,0
p_74306_2_,value,0
p_74296_1_,gameSettingsOptions,0
p_74308_1_,gameSettingsOptions,0
p_74297_1_,gameSettingsOptions,0
p_74305_1_,string,0
p_151438_1_,soundCategory,0
p_151439_1_,soundCategory,0
p_151439_2_,soundLevel,0
p_i45004_3_,enumString,0
p_i45004_4_,enumFloat,0
p_i45004_5_,enumBoolean,0
p_i45004_6_,valueMin,0
p_i45004_7_,valueMax,0
p_i45004_8_,valueStep,0
p_i45001_1_,keyDescription,0
p_i45001_2_,keyCode,0
p_i45001_3_,keyCategory,0
p_compareTo_1_,keyBinding,0
p_compareTo_1_,object,0
p_i45078_3_,useDepth,0
p_i45078_1_,framebufferWidth,0
p_i45078_2_,framebufferHeight,0
p_147613_1_,framebufferWidth,0
p_147613_2_,framebufferHeight,0
p_147605_1_,framebufferWidth,0
p_147605_2_,framebufferHeight,0
p_147607_1_,framebufferFilter,0
p_i45089_3_,framebufferIn,0
p_i45089_4_,framebufferOut,0
p_148045_1_,projectionMatrix,0
p_i1050_2_,resourceManager,0
p_i1050_3_,mainFramebuffer,0
p_i1050_4_,resourceLocation,0
p_152765_1_,textureManager,0
p_152765_2_,resourceLocation,0
p_152764_1_,textureManager,0
p_148023_2_,framebufferIn,0
p_148023_3_,framebufferOut,0
p_148077_1_,shaderManager,0
p_148075_1_,shaderManager,0
p_i45091_1_,shaderType,0
p_148056_1_,shaderManager,0
p_148057_0_,resourceManager,0
p_148057_1_,shaderType,0
p_i45079_1_,rawBuffer,0
p_i45079_2_,rawBufferIndex,0
p_i45079_3_,vertexCount,0
p_i45079_4_,hasTexture,0
p_i45079_5_,hasBrightness,0
p_i45079_6_,hasNormals,0
p_i45079_7_,hasColor,0
p_i1103_6_,dataDir,0
p_i1103_7_,assetsFile,0
p_i1103_8_,resourcepacksFile,0
p_i1103_10_,version,0
p_i1103_5_,isDemo,0
p_i1103_2_,displayWidth,0
p_i1103_3_,displayHeight,0
p_i1103_4_,fullScreen,0
p_71404_1_,crashReport,0
p_71377_1_,crashReport,0
p_71367_1_,serverName,0
p_71367_2_,serverPort,0
p_147108_1_,screen,0
p_71370_1_,width,0
p_i46324_3_,height,0
p_i1108_1_,x,0
p_i1108_3_,y,0
p_i1108_5_,z,0
p_72439_1_,x,0
p_72439_3_,y,0
p_72439_5_,z,0
p_72444_1_,posVec,0
p_72430_1_,posVec,0
p_72431_1_,posVec,0
p_72441_1_,x,0
p_72441_3_,y,0
p_72441_5_,z,0
p_72438_1_,posVec,0
p_72436_1_,posVec,0
p_72445_1_,x,0
p_72445_3_,y,0
p_72445_5_,z,0
p_72429_1_,posVec,0
p_72435_1_,posVec,0
p_72434_1_,posVec,0
p_76273_0_,rand,0
p_76271_0_,rand,0
p_76269_0_,rand,0
p_76274_0_,rand,0
p_76293_0_,rand,0
p_150706_0_,rand,0
p_i45317_1_,stack,0
p_150708_1_,rand,0
p_i1018_1_,ticksPerSecond,0
p_i1555_1_,first,0
p_i1555_2_,second,0
p_151246_0_,str,0
p_135064_1_,key,0
p_94520_1_,key,0
p_74838_0_,key,0
p_150826_0_,key,0
p_94522_0_,key,0
p_i1356_1_,crashReport,0
p_i1564_1_,source,0
p_i1354_1_,x,0
p_i1354_2_,y,0
p_i1354_3_,z,0
p_i1355_1_,chunkCoordinates,0
p_equals_1_,object,0
p_71571_1_,x,0
p_71571_2_,y,0
p_71571_3_,z,0
p_71569_1_,x,0
p_71569_2_,y,0
p_71569_3_,z,0
p_82371_1_,chunkCoordinates,0
p_150227_1_,bold,0
p_150217_1_,italic,0
p_150225_1_,strikethrough,0
p_150228_1_,underlined,0
p_150237_1_,obfuscated,0
p_150241_1_,clickEvent,0
p_150209_1_,hoverEvent,0
p_150221_1_,parentStyle,0
p_150238_1_,color,0
p_150227_1_,bold,0
p_150217_1_,italic,0
p_150225_1_,strikethrough,0
p_150228_1_,underlined,0
p_150237_1_,obfuscated,0
p_150241_1_,clickEvent,0
p_150209_1_,hoverEvent,0
p_150221_1_,parentStyle,0
p_equals_1_,object,0
p_i45160_1_,key,0
p_i45160_2_,args,0
p_150255_1_,chatStyle,0
p_equals_1_,object,0
p_i45159_1_,text,0
p_equals_1_,object,0
p_150257_1_,chatComponent,0
p_150258_1_,text,0
p_150255_1_,style,0
p_equals_1_,object,0
p_71566_0_,character,0
p_71565_0_,string,0
p_i2300_1_,minX,0
p_i2300_3_,minY,0
p_i2300_5_,minZ,0
p_i2300_7_,maxX,0
p_i2300_9_,maxY,0
p_i2300_11_,maxZ,0
p_72330_0_,minX,0
p_72330_2_,minY,0
p_72330_4_,minZ,0
p_72330_6_,maxX,0
p_72330_8_,maxY,0
p_72330_10_,maxZ,0
p_72324_1_,minX,0
p_72324_3_,minY,0
p_72324_5_,minZ,0
p_72324_7_,maxX,0
p_72324_9_,maxY,0
p_72324_11_,maxZ,0
p_72314_1_,x,0
p_72314_3_,y,0
p_72314_5_,z,0
p_102007_1_,slot,0
p_102007_2_,item,0
p_102007_3_,side,0
p_102008_1_,slot,0
p_102008_2_,item,0
p_102008_3_,side,0
p_135052_0_,key,0
p_135052_1_,params,0
p_135051_0_,locale,0
p_135023_1_,key,0
p_135023_2_,params,0
p_111270_1_,axisAlignedBB,0
p_72325_1_,x,0
p_72325_3_,y,0
p_72325_5_,z,0
p_72316_1_,axisAlignedBB,0
p_72323_1_,axisAlignedBB,0
p_72322_1_,axisAlignedBB,0
p_72326_1_,axisAlignedBB,0
p_72317_1_,x,0
p_72317_3_,y,0
p_72317_5_,z,0
p_72318_1_,posVec,0
p_72331_1_,x,0
p_72331_3_,y,0
p_72331_5_,z,0
p_72333_1_,vec3D,0
p_72315_1_,vec3D,0
p_72319_1_,vec3D,0
p_72328_1_,axisAlignedBB,0
p_145834_1_,world,0
p_145839_1_,nbt,0
p_145841_1_,nbt,0
p_145827_0_,nbt,0
p_145828_1_,crashReportCategory,0
p_i46400_1_,anvilFile,0
p_i46400_2_,serverProxy,0
p_71192_1_,message,0
p_71247_3_,seed,0
p_71247_5_,worldType,0
p_71216_1_,task,0
p_71216_2_,percentDone,0
p_71228_1_,crashReport,0
p_71236_1_,message,0
p_71218_1_,dimension,0
p_71230_1_,crashReport,0
p_71248_1_,sender,0
p_71248_2_,command,0
p_71224_1_,username,0
p_71261_1_,folderName,0
p_71246_1_,worldName,0
p_71253_1_,keyPair,0
p_147139_1_,difficulty,0
p_71204_1_,demo,0
p_71194_1_,bonusChest,0
p_70000_1_,snooper,0
p_70001_1_,snooper,0
p_71229_1_,onlineMode,0
p_71251_1_,canSpawnAnimals,0
p_71257_1_,canSpawnNPCs,0
p_71188_1_,pvpEnabled,0
p_71245_1_,allowFlight,0
p_71205_1_,motd,0
p_71191_1_,buildLimit,0
p_152361_1_,serverConfigManager,0
p_71235_1_,gameType,0
p_71206_1_,gameType,0
p_96290_1_,world,0
p_96290_2_,x,0
p_96290_3_,y,0
p_96290_4_,z,0
p_96290_5_,player,0
p_i46334_2_,startDate,0
p_i46334_3_,bannedBy,0
p_i46334_4_,endDate,0
p_i46334_5_,reason,0
p_i1490_1_,file,0
p_i1524_1_,world,0
p_73076_1_,gameType,0
p_73077_1_,gameType,0
p_73074_1_,x,0
p_73074_2_,y,0
p_73074_3_,z,0
p_73074_4_,side,0
p_i2309_1_,theScoreboard,0
p_i2309_2_,theScoreObjective,0
p_i2309_3_,playerName,0
p_96518_1_,objectiveName,0
p_96535_1_,objectiveName,0
p_96535_2_,objectiveCriteria,0
p_96520_1_,objectiveCriteria,0
p_96529_2_,objective,0
p_96534_1_,objective,0
p_96519_1_,objective,0
p_151392_2_,teamName,0
p_150891_0_,item,0
p_150899_0_,id,0
p_150898_0_,block,0
p_77625_1_,maxStackSize,0
p_77627_1_,hasSubtypes,0
p_77656_1_,maxDamage,0
p_150897_1_,block,0
p_77655_1_,name,0
p_72807_1_,x,0
p_72807_2_,y,0
p_i45368_1_,saveHandler,0
p_i45368_2_,levelName,0
p_i45368_3_,provider,0
p_i45368_4_,worldSettings,0
p_i45368_5_,profiler,0
p_i45369_1_,saveHandler,0
p_i45369_2_,levelName,0
p_i45369_3_,worldSettings,0
p_i45369_4_,provider,0
p_i45369_5_,profiler,0
p_72963_1_,worldSettings,0
p_147474_1_,x,0
p_147474_2_,z,0
p_147439_1_,x,0
p_147439_2_,y,0
p_147439_3_,z,0
p_147437_1_,x,0
p_147437_2_,y,0
p_147437_3_,z,0
p_72899_1_,x,0
p_72899_2_,y,0
p_72899_3_,z,0
p_72873_1_,x,0
p_72873_2_,y,0
p_72873_3_,z,0
p_72873_4_,distance,0
p_72904_1_,minX,0
p_72904_2_,minY,0
p_72904_3_,minZ,0
p_72904_4_,maxX,0
p_72904_5_,maxY,0
p_72904_6_,maxZ,0
p_72916_1_,x,0
p_72916_2_,y,0
p_72938_1_,x,0
p_72938_2_,z,0
p_72964_1_,x,0
p_72964_2_,y,0
p_147465_1_,x,0
p_147465_2_,y,0
p_147465_3_,z,0
p_147465_4_,newId,0
p_147465_5_,newMeta,0
p_147465_6_,flag,0
p_72805_1_,x,0
p_72805_2_,y,0
p_72805_3_,z,0
p_72921_1_,x,0
p_72921_2_,y,0
p_72921_3_,z,0
p_72921_4_,meta,0
p_72921_5_,flag,0
p_147468_1_,x,0
p_147468_2_,y,0
p_147468_3_,z,0
p_147480_1_,x,0
p_147480_2_,y,0
p_147480_3_,z,0
p_147480_4_,dropBlock,0
p_147449_1_,x,0
p_147449_2_,y,0
p_147449_3_,z,0
p_147449_4_,block,0
p_147471_1_,x,0
p_147471_2_,y,0
p_147471_3_,z,0
p_147444_1_,x,0
p_147444_2_,y,0
p_147444_3_,z,0
p_147444_4_,block,0
p_72975_1_,x,0
p_72975_2_,z,0
p_72975_3_,y,0
p_147460_1_,x,0
p_147460_2_,y,0
p_147460_3_,z,0
p_147460_4_,block,0
p_147477_1_,x,0
p_147477_2_,y,0
p_147477_3_,z,0
p_147477_4_,block,0
p_i1960_1_,worldTypeId,0
p_i1960_2_,worldType,0
p_i1960_3_,generatorVersion,0
p_77124_1_,canBeCreated,0
p_77161_0_,id,0
p_i1957_1_,seed,0
p_i1957_3_,gameType,0
p_i1957_4_,mapFeaturesEnabled,0
p_i1957_5_,hardcoreEnabled,0
p_i1957_6_,terrainType,0
p_i1958_1_,worldInfo,0
p_77161_0_,id,0
p_i1956_3_,id,0
p_i1956_4_,name,0
p_77147_1_,playerCapabilities,0
p_77146_0_,id,0
p_77142_0_,name,0
p_151350_0_,world,0
p_77192_1_,world,0
p_77192_2_,hostileCreatures,0
p_77192_3_,passiveCreatures,0
p_77190_0_,creatureType,0
p_77190_1_,world,0
p_77190_2_,x,0
p_77190_3_,y,0
p_77190_4_,z,0
p_i1676_1_,world,0
p_75527_1_,x,0
p_75527_2_,y,0
p_75527_3_,z,0
p_i1673_1_,x,0
p_i1673_2_,y,0
p_i1673_3_,z,0
p_i1673_4_,dirX,0
p_i1673_5_,dirZ,0
p_i1673_6_,lastActivityTimestamp,0
p_75474_1_,x,0
p_75474_2_,y,0
p_75474_3_,z,0
p_75469_1_,x,0
p_75469_2_,y,0
p_75469_3_,z,0
p_75467_1_,x,0
p_75467_2_,z,0
p_i1677_1_,mapName,0
p_i1678_1_,world,0
p_82566_1_,world,0
p_149633_2_,x
p_149633_3_,y
p_149633_4_,z
p_149668_2_,x
p_149668_3_,y
p_149668_4_,z
p_149743_2_,x
p_149743_3_,y
p_149743_4_,z
p_149743_5_,axisAlignedBB
p_149737_3_,x
p_149737_4_,y
p_149737_5_,z
p_149690_2_,x
p_149690_3_,y
p_149690_4_,z
p_149690_5_,meta
p_149735_1_,side
p_149735_2_,meta
p_i45393_1_,soundName
p_110304_0_,location
p_152121_1_,type
p_152121_2_,location
p_i45064_4_,sendQueue
p_70691_1_,health
p_70078_1_,entity
p_71012_1_,entityItem
p_71165_1_,chatMessage
p_70665_1_,damageSource
p_70665_2_,amount
p_i45075_1_,world
p_i45075_2_,profile
p_146256_1_,achievement
p_146255_1_,achievement
p_i1094_1_,player
p_i1073_1_,guiScreen
p_i1073_2_,gameSettings
p_i1348_1_,description
p_i1348_2_,cause
p_71506_1_,sb
p_147149_1_,file
p_85055_0_,cause
p_85055_1_,description
p_i1853_1_,tabIndex
p_i1853_2_,tabLabel
p_78025_1_,backgroundImageName
p_i1368_1_,x
p_i1368_3_,y
p_i1368_5_,z
p_i1926_1_,effectId
p_i1926_2_,weight
p_i1926_3_,type
p_77326_1_,enchantment
p_77322_1_,name
p_77316_1_,level
p_92089_1_,stack
p_77557_1_,item
p_i1606_1_,id
p_i1606_2_,name
p_i1606_3_,amount
p_i1606_5_,operation
p_i1605_1_,name
p_i1605_2_,amount
p_i1605_4_,operation
p_111168_1_,isSaved
p_i1607_1_,unlocalizedName
p_i1607_2_,defaultValue
p_111112_1_,shouldWatch
p_i1650_1_,entityHost
p_i1650_2_,entityMoveSpeed
p_i1650_5_,maxRangedAttackTime
p_82824_1_,hasColorModifier
p_i1700_1_,world
p_70972_1_,axisAlignedBB
p_70965_1_,dragonPart
p_70965_2_,source
p_82195_1_,source
p_i1702_1_,world
p_i1703_1_,world
p_70012_1_,x
p_70012_3_,y
p_70012_5_,z
p_70012_7_,yaw
p_70012_8_,pitch
p_70032_1_,entity
p_70092_1_,x
p_70092_3_,y
p_70092_5_,z
p_70011_1_,x
p_70011_3_,y
p_70011_5_,z
p_70068_1_,entity
p_70100_1_,player
p_70108_1_,entity
p_70037_1_,nbtTagCompound
p_70014_1_,nbtTagCompound
p_i1585_1_,world
p_70107_1_,x
p_70107_3_,y
p_70107_5_,z
p_i1585_2_,x
p_i1585_4_,y
p_i1585_6_,z
p_i1585_8_,xpValue
p_i1586_1_,world
p_70081_1_,amount
p_75091_1_,nbtTagCompound
p_75095_1_,nbtTagCompound
p_75092_1_,flySpeed
p_82877_1_,walkSpeed
p_70432_1_,stack
p_146030_1_,item
p_i45313_1_,entity
p_i1779_1_,world
p_i1780_1_,world
p_i1780_2_,entity
p_i1781_1_,world
p_i1781_2_,entity
p_i1781_2_,x
p_i1781_4_,y
p_i1781_6_,z
p_70184_1_,pos
p_i45156_1_,action
p_i45156_2_,value
p_i45155_3_,canonicalName
p_i45155_4_,allowedInChat
p_i45158_1_,action
p_i45158_2_,value
p_i45157_3_,canonicalName
p_i45157_4_,allowedInChat
p_150684_0_,canonicalName
p_82499_1_,world
p_82499_2_,pos
p_i1561_1_,inventoryTitle
p_i1796_1_,inventoryTitle
p_i1561_3_,slotsCount
p_i1796_2_,slotsCount
p_i1797_1_,inventoryTitle
p_i1797_3_,slotsCount
p_151393_1_,block
p_151393_2_,stack
p_151396_1_,item
p_151396_2_,stack
p_151393_3_,xp
p_151396_3_,xp
p_151394_3_,xp
p_151395_1_,stack
p_151394_1_,stack1
p_151394_2_,stack2
p_77569_2_,world
p_i45349_3_,rarityColor
p_i45349_4_,rarityName
p_74796_0_,itemStream
p_74799_0_,nbtTagCompound
p_74799_1_,outputStream
p_150284_0_,type
p_i45136_1_,message
p_i45129_1_,data
p_i45128_1_,byteArray
p_i45130_1_,data
p_i45131_1_,data
p_i45133_1_,data
p_i45132_1_,intArray
p_i45134_1_,data
p_i45135_1_,data
p_i1389_1_,data
p_i45270_1_,gameProfile
p_i45271_1_,secretKey
p_i45271_2_,publicKey
p_75894_0_,key
p_75895_1_,publicKey
p_75895_2_,secretKey
p_75893_0_,algorithm
p_75893_1_,data
p_75887_0_,privateKey
p_75887_1_,data
p_75894_0_,key
p_75894_1_,data
p_75889_0_,key
p_75889_1_,data
p_75886_0_,opmode
p_75885_0_,opmode
p_75886_1_,algorithm
p_75885_1_,key
p_75885_2_,data
p_75886_2_,key
p_i45268_2_,publicKey
p_i45268_3_,data
p_i45267_1_,gameProfile
p_i45238_1_,entity
p_i45259_1_,entity
p_i45240_1_,message
p_i45251_1_,entity
p_i45251_2_,action
p_i1530_1_,serverController
p_i1530_2_,networkManager
p_i1530_3_,player
p_147364_1_,lastPosX
p_147364_3_,lastPosY
p_147364_5_,lastPosZ
p_147364_7_,yaw
p_147364_8_,pitch
p_i1573_1_,id
p_i1573_2_,isBadEffect
p_i1573_3_,liquidColor
p_76394_1_,drinkerEntity
p_76402_1_,throwerEntity
p_76402_2_,receiverEntity
p_76390_1_,name
p_76389_0_,effect
p_76404_1_,effectiveness
p_i1606_1_,id
p_i1606_2_,name
p_i1606_3_,amount
p_i1606_5_,operation
p_i1563_3_,minecraftStartTimeMilis
p_i1563_2_,playerStatsCollector
p_i1000_1_,parent
p_i1000_2_,title
p_i1000_3_,reason
p_uuidToName_0_,uuid
p_setScreen_0_,screen
p_i1106_1_,levelStorageSource


